,year,oid,is_buffer,treatment_type,project_type,area,mean_esi_pre,mean_esi_post,mean_et_pre,mean_et_post,mean_wue_pre,mean_wue_post,mean_lst_eco_pre,mean_lst_eco_post,mean_lst_modis_pre,mean_lst_modis_post,total_pixels_modis,non-fire_pre,non-fire_post,fire_low_pre,fire_low_post,fire_nominal_pre,fire_nominal_post,fire_high_pre,fire_high_post,total_days_modis_pre,total_days_modis_post
700,2017,3611,Buffer,Physical,Special Products Removal,85456.6212390876,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
701,2017,3612,Treatment,Fire,Natural regeneration - prescribed fire,1895105.8702448288,,,,,,,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
702,2017,3612,Buffer,Fire,Natural regeneration - prescribed fire,1895105.8702448288,,,,,,,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
703,2017,3614,Treatment,Physical,Re-vegetation treatments - vegetation removal,1362914.771514831,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
704,2017,3614,Buffer,Physical,Re-vegetation treatments - vegetation removal,1362914.771514831,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
705,2017,3616,Treatment,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,1289122.730103843,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
706,2017,3616,Buffer,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,1289122.730103843,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
707,2017,3624,Treatment,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,277784.10320025426,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
708,2017,3624,Buffer,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,277784.10320025426,,,,,,,,,,,10,200.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
709,2017,3630,Treatment,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,934814.5344615984,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
710,2017,3630,Buffer,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,934814.5344615984,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
711,2017,3640,Treatment,Physical,Thinning for Hazardous Fuels Reduction,623059.1875975644,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
712,2017,3640,Buffer,Physical,Thinning for Hazardous Fuels Reduction,623059.1875975644,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
713,2017,3641,Treatment,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,311401.34344879567,,,,,,,,,,,10,200.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
714,2017,3641,Buffer,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,311401.34344879567,,,,,,,,,,,14,280.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
715,2017,3651,Treatment,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,68929.09283477486,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
716,2017,3651,Buffer,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,68929.09283477486,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
717,2017,3654,Treatment,Physical,Precommercial Thin,535637.0080247809,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
718,2017,3654,Buffer,Physical,Precommercial Thin,535637.0080247809,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
720,2017,3669,Treatment,Physical,Thinning for Hazardous Fuels Reduction,463145.6934855558,,,,,,,,,,,4,78.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
721,2017,3669,Buffer,Physical,Thinning for Hazardous Fuels Reduction,463145.6934855558,,,,,,,,,,,7,136.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
722,2018,3725,Treatment,Physical,Thinning for Hazardous Fuels Reduction,455788.4578667214,,0.6200141,,215.064148,,0.547186,,,,,3,60.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
723,2018,3725,Buffer,Physical,Thinning for Hazardous Fuels Reduction,455788.4578667214,,0.6242267,,216.7101898,,0.5492226,,,,,8,160.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
724,2018,3731,Treatment,Fire,Broadcast Burning - Covers a majority of the unit,2223710.7595359567,,0.6281951,,225.8914337,,0.5547481,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
725,2018,3731,Buffer,Fire,Broadcast Burning - Covers a majority of the unit,2223710.7595359567,,0.6438541,,231.4103813,,0.5634918,,,,,9,180.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
726,2015,3751,Treatment,Physical,REMOVAL/MASTICATION,51382.557217058486,,,,,,,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
727,2015,3751,Buffer,Physical,REMOVAL/MASTICATION,51382.557217058486,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
728,2015,3753,Treatment,Physical,REMOVAL/MASTICATION,12867.841436983135,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
729,2015,3753,Buffer,Physical,REMOVAL/MASTICATION,12867.841436983135,,,,,,,,,,,0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
731,2015,3767,Treatment,Chemical,needs input,40421.27201576671,,,,,,,,,,,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
732,2015,3767,Buffer,Chemical,needs input,40421.27201576671,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
734,2016,3802,Treatment,Physical,Thinning,81955.10949800666,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
735,2016,3802,Buffer,Physical,Thinning,81955.10949800666,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
736,2018,3809,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Tree Felling and Removal",65506.291177080646,,0.6229451,,217.4332962,,0.5755932,,,,,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
737,2018,3809,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Tree Felling and Removal",65506.291177080646,,0.6344522,,221.7575035,,0.5633852,,,,,6,120.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
738,2018,3835,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication, Prescribed Burn, Stump and Spray",9626.66437629901,,0.6436485,,226.069149,,0.5747915,,,,,2,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
739,2018,3835,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication, Prescribed Burn, Stump and Spray",9626.66437629901,,0.6378856,,224.8942223,,0.568201,,,,,5,100.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
740,2018,3843,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Prescribed Burn, Tree Felling and Removal",18906.252984306622,,0.655548,,237.4527397,,0.6492883,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
741,2018,3843,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Prescribed Burn, Tree Felling and Removal",18906.252984306622,,0.6623329,,241.0343933,,0.6134766,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
742,2018,3854,Treatment,Physical,"Forest Health Thinning, Hazardous Fuel Reduction Around Community at Risk, Prescribed Burn",17949.83648602284,,0.6427851,,235.3403511,,0.7277782,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
743,2018,3854,Buffer,Physical,"Forest Health Thinning, Hazardous Fuel Reduction Around Community at Risk, Prescribed Burn",17949.83648602284,,0.665472,,242.4555969,,0.6461485,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
744,2018,3868,Treatment,Physical,"Forest Health Thinning, Hazardous Fuel Reduction Around Community at Risk, Prescribed Burn",543236.9840800436,,0.6807682,,249.756691,,0.5582918,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
745,2018,3868,Buffer,Physical,"Forest Health Thinning, Hazardous Fuel Reduction Around Community at Risk, Prescribed Burn",543236.9840800436,,0.688593,,252.8858948,,0.5751767,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
746,2018,3880,Treatment,Physical,"Forest Stand Improvement, Lop and Scatter",1095048.0164997545,,0.6676146,,247.7137069,,0.5594545,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
747,2018,3880,Buffer,Physical,"Forest Stand Improvement, Lop and Scatter",1095048.0164997545,,0.6918491,,255.3948326,,0.5770753,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
748,2018,3882,Treatment,Physical,"Forest Stand Improvement, Lop and Scatter",164647.35762525233,,0.620862,,220.5106277,,0.5530025,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
749,2018,3882,Buffer,Physical,"Forest Stand Improvement, Lop and Scatter",164647.35762525233,,0.6303026,,223.4540825,,0.5622394,,,,,5,100.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
750,2018,3883,Treatment,Physical,"Chipping, Forest Health Thinning",73296.19422707293,,0.6544269,,237.8559723,,0.7320195,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
751,2018,3883,Buffer,Physical,"Chipping, Forest Health Thinning",73296.19422707293,,0.6643972,,241.9859772,,0.6388331,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
752,2018,3884,Treatment,Physical,"Forest Stand Improvement, Lop and Scatter",333274.4803835672,,0.7557554,,279.4379395,,0.5557944,,,,,9,180.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
753,2018,3884,Buffer,Physical,"Forest Stand Improvement, Lop and Scatter",333274.4803835672,,0.7659043,,281.2073303,,0.5521882,,,,,15,300.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
754,2018,3885,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Hazardous Fuel Reduction Around Community at Risk",28719.94668636229,,0.7619845,,294.6268769,,0.5528329,,,,,7,140.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
755,2018,3885,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Hazardous Fuel Reduction Around Community at Risk",28719.94668636229,,0.7654322,,291.7206764,,0.546152,,,,,10,200.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
756,2018,3886,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Hazardous Fuel Reduction Around Community at Risk",3774.4960306568455,,0.7736098,,295.9800018,,0.5297754,,,,,5,100.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
757,2018,3886,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Hazardous Fuel Reduction Around Community at Risk",3774.4960306568455,,0.7704422,,297.3958435,,0.5413309,,,,,12,240.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
758,2018,3888,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Hazardous Fuel Reduction Around Community at Risk",8803.822778781097,,0.7480502,,297.8845329,,0.5109746,,,,,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
759,2018,3888,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Hazardous Fuel Reduction Around Community at Risk",8803.822778781097,,0.7610846,,298.3476791,,0.522929,,,,,9,180.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
760,2018,3899,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",245096.7807651575,,0.7732057,,313.2457962,,0.4441773,,,,,2,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
761,2018,3899,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",245096.7807651575,,0.7538289,,301.9457397,,0.4596517,,,,,7,140.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
762,2018,3908,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",5466.558142453072,,0.5318072,,139.3059057,,0.4069538,,,,,12,240.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
763,2018,3908,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",5466.558142453072,,0.5553542,,149.6753642,,0.3977008,,,,,24,480.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
764,2018,3911,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",24735.882614151407,,0.4195324,,251.2310352,,0.2702236,,,,,21,420.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
765,2018,3911,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",24735.882614151407,,0.4347734,,258.4525013,,0.26892,,,,,30,600.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
767,2018,3915,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",99753.11109433742,,0.7488771,,283.0175782,,0.5172884,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
768,2018,3915,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",99753.11109433742,,0.7024577,,260.5102691,,0.5520399,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
769,2018,3924,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",15050.613691069571,,0.7760623,,477.1052602,,0.1879058,,,,,27,540.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
770,2018,3924,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",15050.613691069571,,0.4659007,,165.4910482,,0.439172,,,,,16,320.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
771,2018,3927,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",11951.224713870775,,0.4524734,,160.8850759,,0.4403499,,,,,10,200.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
772,2018,3927,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",11951.224713870775,,0.6448263,,516.202118,,0.0819633,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
773,2018,3930,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",18750.60245502384,,0.6255316,,510.8264542,,0.0788448,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
774,2018,3930,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",18750.60245502384,,0.6466926,,213.4085159,,0.4579746,,,,,9,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
775,2018,3932,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",12251.783922583436,,0.6453351,,213.0754852,,0.461366,,,,,6,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
776,2018,3932,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",12251.783922583436,,0.854772,,472.5611369,,0.2357043,,,,,11,220.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
777,2018,3935,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",19816.71180840926,,0.6860481,,256.3267721,,1.157736,,,,,3,57.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
778,2018,3935,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Tree Felling and Remov",19816.71180840926,,0.8541205,,474.8197225,,0.2480964,,,,,21,420.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
779,2018,3939,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication",7049.35136374678,,0.8539162,,469.9481659,,0.2325842,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
780,2018,3939,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication",7049.35136374678,,0.8117861,,504.9687042,,0.5800128,,,,,16,320.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
781,2018,3941,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Mastication",123535.37252102834,,0.8552574,,475.1946818,,0.2365147,,,,,12,240.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
782,2018,3941,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Mastication",123535.37252102834,,0.9429163,,491.6016235,,0.4831931,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
783,2018,3943,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",1965.6438941283125,,0.8124524,,505.0162658,,0.5880514,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
784,2018,3943,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",1965.6438941283125,,0.9434811,,489.8417867,,0.4773572,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
785,2018,3944,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",3200.083871064815,,0.9427807,,493.7563985,,0.5187911,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
786,2018,3944,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",3200.083871064815,,0.9437722,,489.2082825,,0.4822114,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
787,2018,3946,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Mastication",311308.3395868762,,0.9437993,,489.8795166,,0.5148165,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
788,2018,3946,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Mastication",311308.3395868762,,0.9047492,,477.9550171,,0.4388594,,,,,75,1484.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
789,2018,3949,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Lop and Scatter",20246.772151892597,,0.9442857,,488.7972209,,0.5138074,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
790,2018,3949,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Lop and Scatter",20246.772151892597,,0.9182304,,490.510315,,0.3971181,,,,,11,219.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
791,2018,3950,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",14301.65903610674,,0.9082531,,481.4919332,,0.4331468,,,,,54,1067.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
792,2018,3950,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",14301.65903610674,,0.8943657,,473.261378,,0.3313306,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
793,2018,3951,Treatment,Physical,"Chipping, Hazardous Fuel Reduction Around Community at Risk",60007.427332273255,,0.916016,,490.6664734,,0.3822317,,,,,7,139.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
794,2018,3951,Buffer,Physical,"Chipping, Hazardous Fuel Reduction Around Community at Risk",60007.427332273255,,0.8190406,,275.0593948,,0.6360006,,,,,13,255.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
795,2018,3962,Treatment,Physical,Forest Health Thinning,60359.74602852087,,0.8965441,,476.0933329,,0.3382123,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
796,2018,3962,Buffer,Physical,Forest Health Thinning,60359.74602852087,,0.7265938,,282.2969818,,0.3281893,,,,,12,240.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
797,2018,3969,Treatment,Fire, ,225294.4952705168,,0.8128961,,272.9476471,,0.6399968,,,,,5,96.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
798,2018,3969,Buffer,Fire, ,225294.4952705168,,0.7676324,,288.6108398,,0.2455028,,,,,80,1557.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
799,2018,3970,Treatment,Fire, ,1250827.7805350006,,0.7192652,,277.5219574,,0.3380664,,,,,5,100.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
800,2018,3970,Buffer,Fire, ,1250827.7805350006,,0.7047317,,248.9916381,,0.2865825,,,,,52,1027.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
801,2018,3975,Treatment,Physical,Removing encraching PJ,91938.3470703354,,0.7696998,,288.6964416,,0.2425371,,,,,58,1121.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
802,2018,3975,Buffer,Physical,Removing encraching PJ,91938.3470703354,,0.6795148,,179.4670232,,0.668725,,,,,8,160.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
803,2018,3978,Treatment,Physical,Project funded through an agreement with NWTF with savings from a previous project.,2051337.113698545,,0.704789,,247.6495819,,0.2897153,,,,,34,667.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
804,2018,3978,Buffer,Physical,Project funded through an agreement with NWTF with savings from a previous project.,2051337.113698545,,0.6970034,,185.9833628,,0.7448218,,,,,13,260.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
805,2018,3980,Treatment,Chemical, ,17679875.598180775,,0.6470856,,166.5330734,,0.7272307,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
806,2018,3980,Buffer,Chemical, ,17679875.598180775,,0.7318428,,241.6182861,,0.6095843,,,,,36,720.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
807,2018,3984,Treatment,Chemical, ,2037383.8915679443,,0.6809532,,177.2536036,,0.7818489,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
808,2018,3984,Buffer,Chemical, ,2037383.8915679443,,0.7059525,,244.0933647,,0.7962752,,,,,10,200.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
809,2018,3995,Treatment,Physical,Juniper trees for tentative pile burn winter of 2018/2019,820131.6301502424,,0.7253095,,239.0273819,,0.5917399,,,,,19,380.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
810,2018,3995,Buffer,Physical,Juniper trees for tentative pile burn winter of 2018/2019,820131.6301502424,,0.7502951,,252.2294083,,0.6803775,,,,,30,600.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
811,2018,3997,Treatment,Chemical,Aerial spray with NMACD for creosote and follow up with RX. Teb @ 32.00/acre,13183852.374490144,,0.708768,,249.7664985,,0.7702906,,,,,8,160.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
812,2018,3997,Buffer,Chemical,Aerial spray with NMACD for creosote and follow up with RX. Teb @ 32.00/acre,13183852.374490144,,0.734889,,246.9263855,,0.6997909,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
813,2018,3999,Treatment,Physical,3rd quarter one time funding for FY 2018,562418.342704106,,0.7480974,,254.094841,,0.6581264,,,,,20,400.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
814,2018,3999,Buffer,Physical,3rd quarter one time funding for FY 2018,562418.342704106,,0.7598572,,251.2725036,,0.7200741,,,,,8,158.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
815,2018,4019,Treatment,Chemical,FY 2018 Mesquite,12397565.47705406,,0.7383588,,280.8059489,,0.7701544,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
816,2018,4019,Buffer,Chemical,FY 2018 Mesquite,12397565.47705406,,0.7365726,,235.7514038,,0.9257297,,,,,12,240.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
817,2018,4028,Treatment,Physical,Plant Trees,83481.72991866867,,0.7617985,,249.6611404,,0.737535,,,,,0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
818,2018,4028,Buffer,Physical,Plant Trees,83481.72991866867,,0.7003026,,238.167633,,0.7317216,,,,,21,420.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
